match_id,time,avg_summoner_lvl_ally,avg_match_history_length_ally,avg_win_rate_ally,sum_champ_mastery_ally,avg_summoner_lvl_enemy,avg_match_history_length_enemy,avg_win_rate_enemy,sum_champ_mastery_enemy,win
NA1_5099194051,2024-08-30 23:30:14.980266,255.4,20.0,0.52,320423,465.4,20.0,0.47,720512,1
NA1_5099250917,2024-08-30 23:30:50.350296,282.4,20.0,0.57,1569234,327.6,20.0,0.47,665524,1
NA1_5099202357,2024-08-30 23:32:10.676412,358.6,20.0,0.58,177296,280.6,20.0,0.5,668080,1
NA1_5099122266,2024-08-30 23:32:48.685545,166.8,20.0,0.61,149704,265.2,20.0,0.45,545971,1
NA1_5099318226,2024-08-30 23:33:28.676511,211.8,20.0,0.49,451299,286.6,20.0,0.5,285571,1
NA1_5098628866,2024-08-30 23:34:41.357545,450.4,20.0,0.5,161841,239.4,20.0,0.58,112962,0
NA1_5097305612,2024-08-30 23:35:16.408298,650.8,20.0,0.57,3635906,654.6,20.0,0.52,605989,1
NA1_5095659274,2024-08-30 23:36:35.073465,351.8,19.2,0.52,1783792,425.8,20.0,0.58,1518359,1
NA1_5095631981,2024-08-30 23:37:11.900540,271.2,20.0,0.51,3351118,638.8,20.0,0.53,1816814,0
NA1_5030062151,2024-08-30 23:37:48.519244,160.0,20.0,0.49,1486414,330.8,20.0,0.5,1751301,1
NA1_5026954116,2024-08-30 23:39:06.200642,666.0,20.0,0.53,1129395,384.2,20.0,0.49,2177776,1
NA1_5025525811,2024-08-30 23:39:45.699179,326.6,20.0,0.47,467413,361.6,20.0,0.49,399613,0
NA1_5097386110,2024-08-30 23:40:58.284702,513.8,20.0,0.53,1186927,382.0,19.4,0.54,832111,1
NA1_5097334338,2024-08-30 23:41:32.497130,460.8,20.0,0.52,414190,140.0,19.4,0.55,227384,1
NA1_5097309109,2024-08-30 23:42:53.799957,252.2,19.4,0.54,234217,116.4,20.0,0.5,244296,1
NA1_5097030828,2024-08-30 23:43:28.621177,172.8,20.0,0.53,660901,453.4,20.0,0.55,1005223,0
NA1_5038632783,2024-08-30 23:44:03.883653,282.2,20.0,0.58,381541,1008.4,20.0,0.51,1371658,1
NA1_5038601891,2024-08-30 23:45:22.600471,272.6,20.0,0.53,374378,293.6,15.8,0.52,189564,0
NA1_5098552811,2024-08-30 23:45:57.131499,205.8,20.0,0.56,504044,382.4,20.0,0.5,600417,1
NA1_5098534064,2024-08-30 23:47:18.418810,280.8,20.0,0.51,495737,453.0,20.0,0.5,2120743,0
NA1_5098508113,2024-08-30 23:47:54.885229,525.2,20.0,0.47,485552,409.4,20.0,0.53,377562,0
NA1_5041786323,2024-08-30 23:48:30.669533,416.2,20.0,0.5,485426,362.4,20.0,0.52,5974758,0
NA1_5032146488,2024-08-30 23:49:46.620521,470.8,19.8,0.52,506713,430.8,20.0,0.5,316900,1
NA1_5031849695,2024-08-30 23:50:19.943860,520.2,20.0,0.49,1052959,381.2,20.0,0.5,1432061,1
NA1_5098855252,2024-08-30 23:51:40.878440,451.8,20.0,0.5,1430082,444.0,20.0,0.48,4040620,1
NA1_5098822734,2024-08-30 23:52:13.024463,337.2,20.0,0.51,695820,454.4,20.0,0.5,239668,1
NA1_5098802766,2024-08-30 23:52:45.282855,531.8,20.0,0.51,532791,338.0,20.0,0.52,355234,1
NA1_5099218517,2024-08-30 23:54:09.608977,574.6,20.0,0.5,140780,309.0,20.0,0.45,1880945,1
NA1_5012940968,2024-08-30 23:54:43.061997,292.8,20.0,0.48,1026742,391.0,20.0,0.46,1308501,1
NA1_5012896511,2024-08-30 23:56:06.183880,523.6,20.0,0.48,901578,323.6,20.0,0.51,1020881,0
NA1_5012638118,2024-08-30 23:56:41.496393,567.2,16.4,0.46,473265,546.8,20.0,0.51,1058746,0
NA1_5087605302,2024-08-30 23:58:01.387739,313.2,20.0,0.49,2955324,270.8,20.0,0.49,965662,1
NA1_5087583868,2024-08-30 23:58:35.187960,319.8,20.0,0.5,528228,404.0,20.0,0.49,486576,1
NA1_5087443425,2024-08-30 23:59:08.284652,256.6,20.0,0.55,828530,452.4,20.0,0.5,1475447,1
NA1_5098274189,2024-08-31 00:00:30.255941,396.8,20.0,0.51,1891388,444.4,17.8,0.42,466382,1
NA1_5029317580,2024-08-31 00:01:05.110625,299.4,17.8,0.41,671002,452.8,20.0,0.53,1344766,0
NA1_5027153517,2024-08-31 00:02:25.758856,261.8,20.0,0.54,246133,504.4,17.8,0.39,1061261,1
NA1_5098475775,2024-08-31 00:03:02.034143,366.6,20.0,0.53,613751,289.0,20.0,0.48,522885,1
NA1_5098438174,2024-08-31 00:03:37.409959,400.6,20.0,0.5,520182,288.4,20.0,0.48,3014068,1
NA1_5098394167,2024-08-31 00:04:54.184235,533.6,17.6,0.48,2760511,295.0,20.0,0.55,1167609,0
NA1_5099121104,2024-08-31 00:05:28.843299,395.0,20.0,0.5,465090,690.2,18.6,0.51,238067,1
NA1_5099080868,2024-08-31 00:06:49.872676,247.8,17.2,0.47,117762,179.4,20.0,0.51,1525291,0
NA1_5098974735,2024-08-31 00:07:31.866152,220.0,20.0,0.51,2727511,344.6,20.0,0.52,233821,1
NA1_5007683897,2024-08-31 00:08:08.483963,386.2,20.0,0.51,332912,400.0,20.0,0.53,1322643,0
NA1_5006667653,2024-08-31 00:09:19.916644,517.0,20.0,0.5,3121786,223.6,20.0,0.53,846238,0
NA1_5006635165,2024-08-31 00:09:54.792694,280.6,20.0,0.45,190837,133.4,20.0,0.51,328726,0
NA1_5016296883,2024-08-31 00:11:13.391032,484.4,20.0,0.47,2346563,489.6,20.0,0.47,351613,0
NA1_5015048551,2024-08-31 00:11:46.832884,297.2,20.0,0.55,765081,375.0,19.8,0.53,778422,1
NA1_5014106441,2024-08-31 00:12:20.735131,370.8,20.0,0.49,1309367,355.0,16.6,0.45,1236622,1
NA1_5083565542,2024-08-31 00:13:41.752792,391.6,20.0,0.53,1909434,320.4,20.0,0.51,536330,1
NA1_5083547205,2024-08-31 00:14:16.022751,380.0,20.0,0.51,435519,260.2,20.0,0.53,406397,0
NA1_5083420041,2024-08-31 00:15:37.847096,240.2,20.0,0.55,403236,397.4,17.2,0.49,142403,0
NA1_5090577849,2024-08-31 00:16:11.955363,361.6,20.0,0.51,685724,490.8,20.0,0.45,919384,0
NA1_5090542979,2024-08-31 00:17:32.680933,495.2,20.0,0.47,274240,390.4,20.0,0.48,178650,0
NA1_5088044443,2024-08-31 00:18:06.770353,306.2,20.0,0.49,653628,281.4,20.0,0.55,408662,0
NA1_5095103894,2024-08-31 00:18:40.466681,274.2,20.0,0.51,504079,536.0,20.0,0.5,364309,1
NA1_5095085046,2024-08-31 00:20:01.238786,234.0,20.0,0.51,1215289,194.4,20.0,0.56,377624,0
NA1_5095003280,2024-08-31 00:20:34.647656,394.2,20.0,0.53,2450760,224.4,20.0,0.51,2165801,1
NA1_5098113516,2024-08-31 00:21:57.000589,405.6,20.0,0.53,2437153,345.8,20.0,0.48,624380,1
NA1_5098108410,2024-08-31 00:22:30.370633,264.2,18.8,0.52,593255,338.6,20.0,0.48,1516860,1
NA1_5097991773,2024-08-31 00:23:04.367277,521.6,20.0,0.5,525334,273.6,20.0,0.49,165188,1
NA1_5086035875,2024-08-31 00:24:25.430614,470.0,20.0,0.48,2312375,478.4,20.0,0.49,363007,1
NA1_5084586780,2024-08-31 00:24:58.926700,343.8,20.0,0.49,664404,421.0,20.0,0.5,1840198,1
NA1_5084566512,2024-08-31 00:26:21.557043,455.2,20.0,0.51,423445,241.0,20.0,0.48,390381,1
NA1_5096846580,2024-08-31 00:26:55.131858,362.0,20.0,0.46,481476,372.6,20.0,0.47,2056590,1
NA1_5092263346,2024-08-31 00:27:29.007707,358.6,20.0,0.48,1924283,442.4,20.0,0.54,864097,0
NA1_5092168660,2024-08-31 00:28:53.847079,348.0,20.0,0.46,2898203,346.8,20.0,0.49,791997,1
NA1_5098768827,2024-08-31 00:29:28.375961,377.2,20.0,0.59,868384,229.6,18.2,0.49,342173,1
NA1_5098741509,2024-08-31 00:30:45.574202,398.8,20.0,0.56,1597832,136.4,20.0,0.56,127111,1
NA1_5098691022,2024-08-31 00:31:22.036317,232.8,20.0,0.45,670170,292.0,20.0,0.57,429081,0
NA1_5096318915,2024-08-31 00:31:57.788613,336.2,20.0,0.44,282564,352.0,20.0,0.5,272477,1
NA1_5096179525,2024-08-31 00:33:15.571133,484.4,20.0,0.48,1545089,500.8,20.0,0.49,350376,0
NA1_5096161281,2024-08-31 00:33:50.033065,431.2,20.0,0.5,871268,348.8,20.0,0.53,318479,1
NA1_5053014329,2024-08-31 00:35:09.531750,465.8,20.0,0.52,1103830,213.4,20.0,0.49,2788081,0
NA1_5052849065,2024-08-31 00:35:43.247644,367.0,20.0,0.49,394858,303.6,20.0,0.54,1577489,0
NA1_5052748623,2024-08-31 00:37:04.842256,446.4,20.0,0.51,592127,300.2,20.0,0.49,745219,1
NA1_5085143726,2024-08-31 00:37:38.912182,385.2,20.0,0.5,724105,212.0,18.6,0.49,370565,0
NA1_5085100485,2024-08-31 00:38:13.541337,419.0,20.0,0.5,201698,369.4,20.0,0.53,709362,1
NA1_5083242401,2024-08-31 00:39:33.174284,532.4,20.0,0.51,1248773,330.2,20.0,0.48,1320729,1
NA1_5023064456,2024-08-31 00:40:08.737020,467.2,20.0,0.51,581839,595.0,20.0,0.49,4409103,1
NA1_5023040681,2024-08-31 00:41:28.372609,323.8,20.0,0.5,923362,530.4,20.0,0.5,3046273,1
NA1_5022306445,2024-08-31 00:42:04.423330,346.2,20.0,0.52,317859,446.2,20.0,0.57,2727412,0
NA1_5069313636,2024-08-31 00:42:39.366505,341.0,20.0,0.48,432227,453.8,20.0,0.49,449050,1
NA1_5068923843,2024-08-31 00:43:59.802677,274.8,20.0,0.49,507807,180.6,20.0,0.45,1852823,0
NA1_5067987732,2024-08-31 00:44:34.788236,418.8,20.0,0.47,640735,409.4,20.0,0.51,1816562,1
NA1_5099275953,2024-08-31 00:45:54.198111,226.4,20.0,0.52,208168,323.8,20.0,0.51,1227432,0
NA1_5099121983,2024-08-31 00:46:29.793155,361.4,20.0,0.47,143506,549.2,20.0,0.47,497942,0
NA1_5098854587,2024-08-31 00:47:06.861661,449.0,20.0,0.5,352197,599.4,20.0,0.5,192089,1
NA1_5099258217,2024-08-31 00:48:22.393660,228.6,20.0,0.47,1045372,308.6,20.0,0.46,780522,1
NA1_5028373478,2024-08-31 00:48:58.132516,190.6,20.0,0.52,765507,198.6,20.0,0.49,252183,1
NA1_5024558472,2024-08-31 00:50:17.611570,203.8,20.0,0.55,547034,345.8,20.0,0.51,1416433,0
NA1_5024545661,2024-08-31 00:50:56.056390,117.6,18.6,0.49,54271,475.6,20.0,0.51,1121711,1
NA1_5079333142,2024-08-31 00:52:11.643433,437.6,20.0,0.5,396886,323.0,20.0,0.43,2269473,1
NA1_5079285340,2024-08-31 00:52:45.932338,274.8,20.0,0.46,1929960,116.6,18.8,0.5,468684,0
NA1_5045580688,2024-08-31 00:53:20.373217,316.0,20.0,0.49,539870,305.0,19.6,0.48,622581,1
NA1_5025494527,2024-08-31 00:54:41.263521,362.8,20.0,0.51,1421896,545.6,20.0,0.41,1380767,1
NA1_5021620704,2024-08-31 00:55:15.298392,437.0,20.0,0.44,1580733,356.4,20.0,0.47,1777487,1
NA1_5019581554,2024-08-31 00:56:35.845543,396.2,20.0,0.44,2590408,380.6,20.0,0.51,669547,0
NA1_5096160896,2024-08-31 00:57:10.381689,398.6,20.0,0.57,282230,225.0,20.0,0.55,383847,0
NA1_5096126409,2024-08-31 00:57:45.757501,351.4,20.0,0.43,324368,292.6,20.0,0.48,755068,1
NA1_5096098697,2024-08-31 00:59:04.888434,175.6,20.0,0.47,370748,429.4,20.0,0.49,1789357,0
NA1_5096878079,2024-08-31 00:59:38.794735,168.0,20.0,0.46,64297,278.4,20.0,0.56,660202,0
NA1_5096869093,2024-08-31 01:01:00.240490,245.4,20.0,0.43,498159,369.2,20.0,0.51,162866,0
NA1_5096832999,2024-08-31 01:01:33.855553,278.6,18.6,0.49,327368,209.2,19.8,0.48,347368,1
NA1_5078496443,2024-08-31 01:02:07.420068,527.0,20.0,0.43,1059043,418.0,18.4,0.5,603787,0
NA1_5078491142,2024-08-31 01:03:29.262525,196.2,20.0,0.5,390176,378.8,20.0,0.43,126777,1
NA1_5078478688,2024-08-31 01:04:03.039810,214.4,20.0,0.54,505396,303.0,17.4,0.43,134023,1
NA1_5098207333,2024-08-31 01:05:24.539797,433.4,20.0,0.49,1901534,544.2,20.0,0.41,474648,1
NA1_5098166963,2024-08-31 01:05:58.175720,330.8,20.0,0.47,718374,294.0,20.0,0.51,763617,1
NA1_5098134040,2024-08-31 01:06:33.823673,540.2,20.0,0.5,666589,319.8,20.0,0.5,1457470,1
NA1_5092583974,2024-08-31 01:07:53.914025,330.8,20.0,0.54,402513,437.8,20.0,0.44,697105,1
NA1_5072938164,2024-08-31 01:08:28.588013,422.6,20.0,0.45,329562,212.8,20.0,0.59,519928,0
NA1_5072879876,2024-08-31 01:09:48.767628,448.4,20.0,0.46,632984,248.8,20.0,0.52,863628,1
NA1_5015936113,2024-08-31 01:10:23.974808,239.0,20.0,0.51,1037972,243.6,20.0,0.46,216724,1
NA1_5015896059,2024-08-31 01:11:44.130402,257.0,20.0,0.46,363951,144.8,20.0,0.49,736119,0
NA1_5015633893,2024-08-31 01:12:19.474548,113.0,16.8,0.46,175322,276.0,20.0,0.47,506144,0
NA1_5093952253,2024-08-31 01:12:54.776620,371.8,20.0,0.49,1410776,180.2,20.0,0.45,105708,1
NA1_5088397518,2024-08-31 01:14:12.096058,189.6,18.8,0.56,180462,442.4,19.4,0.6,515413,0
NA1_5025600594,2024-08-31 01:14:46.023856,335.4,20.0,0.45,895371,290.4,20.0,0.55,894696,0
NA1_5099277180,2024-08-31 01:16:08.239699,462.8,20.0,0.46,334558,457.2,20.0,0.51,429965,0
NA1_5098668937,2024-08-31 01:16:41.698505,220.4,20.0,0.55,1176427,506.8,20.0,0.49,466069,1
NA1_5098633140,2024-08-31 01:17:15.089049,443.2,20.0,0.46,1487061,565.2,20.0,0.51,954466,0
NA1_5097564747,2024-08-31 01:18:36.775315,305.8,20.0,0.54,281621,293.0,18.4,0.49,676854,1
NA1_5095117805,2024-08-31 01:19:10.080584,418.4,20.0,0.48,485397,425.4,20.0,0.54,1698713,0
NA1_5080835448,2024-08-31 01:20:31.382838,269.2,20.0,0.47,777579,293.6,20.0,0.56,563078,0
NA1_5080647665,2024-08-31 01:21:04.897642,451.4,20.0,0.52,1880679,263.8,20.0,0.5,184548,1
NA1_5056266412,2024-08-31 01:21:38.044835,391.2,20.0,0.47,438683,330.0,20.0,0.49,916191,1
NA1_5030175028,2024-08-31 01:23:00.828970,252.0,20.0,0.49,970016,303.8,20.0,0.53,1173482,0
NA1_5030144175,2024-08-31 01:23:33.959894,359.8,20.0,0.49,264492,443.0,20.0,0.52,221285,0
NA1_5098526173,2024-08-31 01:24:55.407560,273.2,20.0,0.46,1703397,305.6,17.2,0.55,129369,0
NA1_5098520381,2024-08-31 01:25:27.446955,390.2,20.0,0.48,879163,371.6,20.0,0.49,502148,1
NA1_5098467754,2024-08-31 01:26:51.570617,279.6,20.0,0.49,723340,293.0,20.0,0.49,540504,1
NA1_5099301749,2024-08-31 01:27:25.768601,287.4,20.0,0.52,1304737,293.4,17.0,0.41,928398,1
NA1_5099258381,2024-08-31 01:27:59.659792,550.6,20.0,0.49,1365670,329.0,20.0,0.47,311918,1
NA1_5098355484,2024-08-31 01:29:20.232943,296.2,20.0,0.52,1378524,305.8,20.0,0.49,1902052,1
NA1_5040615492,2024-08-31 01:29:55.833785,286.2,20.0,0.49,2726162,164.8,20.0,0.55,373744,0
NA1_5033779243,2024-08-31 01:31:15.536034,239.4,20.0,0.48,422886,210.6,20.0,0.54,906134,0
NA1_5033581623,2024-08-31 01:31:50.476825,305.8,16.8,0.49,966697,238.6,20.0,0.55,276267,1
NA1_5015314354,2024-08-31 01:32:25.591704,379.0,20.0,0.43,1352107,391.8,20.0,0.5,3639113,0
NA1_5014712893,2024-08-31 01:33:46.029749,429.4,20.0,0.49,645938,176.6,20.0,0.54,467736,0
NA1_5014706877,2024-08-31 01:34:20.274545,323.8,20.0,0.43,419953,146.4,20.0,0.5,503672,1
NA1_5070882700,2024-08-31 01:35:39.516189,487.4,20.0,0.45,141249,226.0,20.0,0.6,381388,0
NA1_5033337607,2024-08-31 01:36:14.633261,320.0,20.0,0.48,1032421,389.4,20.0,0.5,905780,1
NA1_5033331843,2024-08-31 01:36:50.781637,441.2,20.0,0.47,325137,364.0,20.0,0.49,240733,1
NA1_5087812054,2024-08-31 01:38:08.411395,314.2,20.0,0.51,335178,387.8,20.0,0.57,1517726,0
NA1_5087763483,2024-08-31 01:38:43.664109,253.4,20.0,0.48,2990935,200.6,20.0,0.52,489710,0
NA1_5076151000,2024-08-31 01:40:04.046619,280.2,17.4,0.34,130963,292.8,20.0,0.52,578970,0
NA1_5099289455,2024-08-31 01:40:39.199552,441.8,20.0,0.54,566020,359.6,18.4,0.54,3051682,1
NA1_5099234472,2024-08-31 01:41:14.869321,396.0,20.0,0.5,3005082,181.2,20.0,0.53,2260883,1
NA1_5099274322,2024-08-31 01:42:34.430428,208.6,20.0,0.51,1690479,471.4,20.0,0.44,1173885,1
NA1_5090868516,2024-08-31 01:43:13.214118,179.2,20.0,0.49,324041,185.4,20.0,0.54,731756,0
NA1_5090814512,2024-08-31 01:44:27.756477,397.4,20.0,0.45,720963,309.8,20.0,0.49,2174415,1
NA1_5077928040,2024-08-31 01:45:04.009553,293.2,20.0,0.5,1089383,358.6,20.0,0.5,738516,0
NA1_5023417063,2024-08-31 01:46:23.168083,435.2,20.0,0.48,2022153,356.8,20.0,0.48,469477,1
NA1_5023396977,2024-08-31 01:46:59.053984,263.8,20.0,0.49,753721,301.2,20.0,0.46,571410,0
NA1_5022975692,2024-08-31 01:47:34.370914,236.4,20.0,0.49,837261,377.2,20.0,0.55,342762,0
NA1_5017554989,2024-08-31 01:48:52.307245,223.6,20.0,0.48,3614177,353.8,20.0,0.45,3240684,1
NA1_5017542652,2024-08-31 01:49:28.489342,350.2,20.0,0.5,530354,300.8,20.0,0.5,304778,1
NA1_5017390139,2024-08-31 01:50:47.384862,577.2,20.0,0.49,767917,225.0,20.0,0.51,134157,0
NA1_5015813049,2024-08-31 01:51:22.354818,482.2,20.0,0.52,514214,299.6,20.0,0.59,926256,0
NA1_5014978562,2024-08-31 01:51:58.541096,490.0,18.6,0.51,852574,113.0,20.0,0.53,144686,1
NA1_5012158935,2024-08-31 01:53:16.554952,207.8,20.0,0.49,324834,153.6,19.2,0.62,170728,0
NA1_5066582595,2024-08-31 01:53:51.531226,327.4,20.0,0.52,1334745,290.6,20.0,0.51,425904,1
NA1_5066548013,2024-08-31 01:55:11.795140,413.2,20.0,0.47,2909938,427.0,20.0,0.52,1067116,0
NA1_5066483233,2024-08-31 01:55:45.321366,307.4,20.0,0.48,794426,530.6,20.0,0.52,248656,1
NA1_5029278044,2024-08-31 01:56:19.217687,182.2,20.0,0.51,260793,153.2,20.0,0.38,438254,1
NA1_5029263866,2024-08-31 01:57:39.551897,208.2,20.0,0.44,484717,131.6,20.0,0.54,180640,0
NA1_5029243950,2024-08-31 01:58:16.853405,145.8,20.0,0.39,364543,334.6,13.2,0.46,446746,0
NA1_5099129728,2024-08-31 01:59:34.234579,224.6,20.0,0.5,1081951,386.0,20.0,0.51,2104103,0
NA1_5099089486,2024-08-31 02:00:07.743740,360.4,20.0,0.48,885210,245.2,20.0,0.5,320072,1
NA1_5099045506,2024-08-31 02:00:41.042474,244.8,20.0,0.47,278345,287.0,20.0,0.48,878601,0
NA1_5096151114,2024-08-31 02:02:03.264029,386.6,20.0,0.62,388439,355.8,20.0,0.52,1025267,1
NA1_5096124879,2024-08-31 02:02:36.825115,345.0,17.4,0.56,844908,117.0,20.0,0.52,185527,1
NA1_5096105259,2024-08-31 02:03:58.828929,263.4,20.0,0.48,98766,212.8,20.0,0.56,1642270,0
NA1_5096213432,2024-08-31 02:04:31.840516,107.4,18.6,0.5,986814,222.6,20.0,0.49,91529,1
NA1_5096192491,2024-08-31 02:05:54.851532,374.4,18.0,0.49,83309,269.0,20.0,0.47,272508,0
NA1_5089725777,2024-08-31 02:06:27.812506,250.2,17.0,0.53,717425,484.2,17.8,0.51,896082,1
NA1_5099239888,2024-08-31 02:07:52.992475,610.4,20.0,0.49,1323536,184.2,20.0,0.56,464706,0
NA1_5098327978,2024-08-31 02:08:26.196611,313.0,18.6,0.51,761674,325.6,20.0,0.51,1579494,1
NA1_5098260746,2024-08-31 02:08:59.670557,250.4,20.0,0.51,424299,376.4,16.2,0.45,254243,1
NA1_5098192428,2024-08-31 02:10:22.153277,181.6,20.0,0.5,1590464,247.6,18.8,0.6,674997,0
NA1_5012117155,2024-08-31 02:10:56.090342,345.6,20.0,0.47,559165,274.8,20.0,0.46,435313,0
NA1_5010008180,2024-08-31 02:11:30.625508,149.6,20.0,0.5,626388,335.6,20.0,0.46,745492,1
NA1_5009838738,2024-08-31 02:12:50.896042,301.8,20.0,0.49,3763492,306.4,20.0,0.45,349570,1
NA1_5096377552,2024-08-31 02:13:24.491784,506.6,20.0,0.47,962130,104.4,18.4,0.56,33703,0
NA1_5086988918,2024-08-31 02:14:46.214581,181.4,20.0,0.51,552361,405.4,20.0,0.51,253329,0
NA1_5086930411,2024-08-31 02:15:20.644501,301.8,20.0,0.52,1345846,458.8,20.0,0.48,1259397,1
NA1_5099045658,2024-08-31 02:16:41.966631,445.0,20.0,0.49,526181,314.6,20.0,0.47,965833,0
NA1_5099017506,2024-08-31 02:17:16.251987,343.8,20.0,0.49,311833,397.6,20.0,0.46,430136,0
NA1_5098364841,2024-08-31 02:17:50.478461,231.2,18.8,0.43,478042,371.2,20.0,0.48,535532,0
NA1_5003623835,2024-08-31 02:19:09.927645,294.0,19.4,0.54,181595,218.6,20.0,0.55,600398,1
NA1_5003601812,2024-08-31 02:19:43.128438,271.0,20.0,0.47,590388,396.6,20.0,0.55,656955,0
NA1_5003585124,2024-08-31 02:21:05.127724,302.6,20.0,0.48,1523721,181.6,20.0,0.53,144318,1
NA1_5095785974,2024-08-31 02:21:39.013474,344.0,18.8,0.57,323810,316.0,20.0,0.51,1932194,1
NA1_5095770424,2024-08-31 02:22:13.066378,255.6,18.8,0.59,548564,307.4,20.0,0.44,839937,1
NA1_5095755633,2024-08-31 02:23:33.996150,165.2,15.0,0.59,227491,343.4,20.0,0.51,508246,1
NA1_5029747968,2024-08-31 02:24:07.010500,352.4,20.0,0.42,702888,121.6,20.0,0.5,270735,0
NA1_5029733281,2024-08-31 02:25:29.207376,192.4,17.0,0.46,289218,291.6,20.0,0.4,537577,1
NA1_5029721762,2024-08-31 02:26:03.096003,292.2,20.0,0.39,3023948,179.0,20.0,0.53,321287,1
NA1_5033165327,2024-08-31 02:26:36.535351,304.2,20.0,0.5,373668,192.6,18.4,0.57,68620,0
NA1_5033158901,2024-08-31 02:27:57.406157,400.6,20.0,0.46,256010,558.4,20.0,0.5,930753,1
NA1_5009423898,2024-08-31 02:28:30.386409,301.4,17.8,0.5,1227536,190.8,20.0,0.46,99046,1
NA1_5097887885,2024-08-31 02:29:53.671760,250.6,20.0,0.51,1416807,331.6,20.0,0.47,2159604,1
NA1_5095536096,2024-08-31 02:30:28.048702,166.8,20.0,0.49,189098,379.6,20.0,0.5,1512296,0
NA1_5095503689,2024-08-31 02:31:01.396168,259.2,20.0,0.5,670073,228.8,20.0,0.53,628504,0
NA1_5094452149,2024-08-31 02:32:23.947446,234.2,20.0,0.51,878841,341.6,20.0,0.46,844756,0
NA1_5094438923,2024-08-31 02:32:59.006708,234.8,20.0,0.43,243333,183.6,20.0,0.51,241115,0
NA1_5094416650,2024-08-31 02:34:18.031592,214.4,20.0,0.46,448184,269.6,20.0,0.53,590905,0
NA1_5098650631,2024-08-31 02:34:51.533813,381.4,20.0,0.5,689253,190.8,20.0,0.52,1510476,0
NA1_5098642239,2024-08-31 02:36:12.884938,355.0,20.0,0.5,965503,211.2,16.6,0.51,1562075,0
NA1_5098630178,2024-08-31 02:36:45.951129,230.6,20.0,0.5,1135572,271.2,20.0,0.54,443366,0
NA1_5029021885,2024-08-31 02:37:18.984381,249.0,20.0,0.51,138881,432.6,20.0,0.51,1072048,0
NA1_5029015369,2024-08-31 02:38:40.244582,501.0,20.0,0.5,1268821,541.0,20.0,0.48,834541,1
NA1_5029008273,2024-08-31 02:39:12.131220,518.0,20.0,0.49,1966811,259.6,20.0,0.49,1055832,1
NA1_5090631059,2024-08-31 02:40:37.137529,278.4,20.0,0.49,460334,395.2,20.0,0.53,775546,0
NA1_5090603252,2024-08-31 02:41:12.034659,330.6,20.0,0.47,554092,313.2,20.0,0.51,1896001,0
NA1_5090574028,2024-08-31 02:41:46.855723,531.4,20.0,0.5,1409139,358.6,20.0,0.51,641342,0
NA1_5073563844,2024-08-31 02:43:05.778938,397.2,17.0,0.57,510580,278.6,19.6,0.44,92812,1
NA1_5073525385,2024-08-31 02:43:39.352492,172.2,19.0,0.47,440289,293.2,18.8,0.44,428700,1
NA1_5073423778,2024-08-31 02:45:00.104405,290.0,20.0,0.54,255918,428.2,19.6,0.47,1102664,1
NA1_5094950437,2024-08-31 02:45:28.569397,547.8,20.0,0.49,1929261,259.6,20.0,0.51,604626,1
NA1_5094363503,2024-08-31 02:45:57.546719,248.4,20.0,0.51,453847,356.0,20.0,0.5,999615,1
NA1_5094327700,2024-08-31 02:47:25.463887,392.8,20.0,0.52,1109638,466.4,20.0,0.47,2222123,1
NA1_5093708569,2024-08-31 02:47:54.269444,325.0,20.0,0.53,307439,405.6,20.0,0.52,568237,1
NA1_5093700192,2024-08-31 02:49:22.668204,237.0,20.0,0.49,414600,291.8,20.0,0.55,191860,0
NA1_5093681332,2024-08-31 02:49:51.295457,303.2,20.0,0.55,1724127,306.8,20.0,0.5,868668,0
NA1_5011309541,2024-08-31 02:50:20.139390,433.0,20.0,0.5,755088,254.0,20.0,0.57,228060,0
NA1_5010960440,2024-08-31 02:51:49.344187,186.4,20.0,0.56,207749,244.0,20.0,0.63,1109607,0
NA1_5010653708,2024-08-31 02:52:18.047656,455.8,20.0,0.49,509260,321.4,16.2,0.52,232112,1
NA1_5091634240,2024-08-31 02:53:46.423483,313.0,20.0,0.52,537338,245.4,20.0,0.5,330216,0
NA1_5091311615,2024-08-31 02:54:15.093562,168.4,19.0,0.47,176204,223.2,18.2,0.58,662468,0
NA1_5049788997,2024-08-31 02:55:44.458521,167.6,20.0,0.5,1101709,212.2,20.0,0.51,368950,0
NA1_5099256882,2024-08-31 02:56:12.955189,609.8,20.0,0.48,1406077,494.0,18.8,0.48,657682,0
NA1_5099290768,2024-08-31 02:56:41.941241,488.0,20.0,0.51,565151,323.0,20.0,0.5,391053,1
NA1_5094903533,2024-08-31 02:58:10.058685,303.6,20.0,0.51,380903,139.0,20.0,0.5,240372,1
NA1_5094886120,2024-08-31 02:58:38.714145,330.6,20.0,0.51,724094,145.0,17.0,0.61,570928,0
NA1_5089464320,2024-08-31 03:00:07.345672,503.8,20.0,0.52,772858,343.0,20.0,0.48,287245,0
NA1_5097322620,2024-08-31 03:00:35.994401,365.8,20.0,0.48,275413,292.0,20.0,0.48,885003,1
NA1_5095583276,2024-08-31 03:01:05.308144,319.4,20.0,0.46,1144456,371.4,20.0,0.53,193604,1
NA1_5095547620,2024-08-31 03:02:34.285695,274.4,20.0,0.53,487663,389.8,20.0,0.46,835954,0
NA1_5091399843,2024-08-31 03:03:03.438118,191.4,20.0,0.6,2108164,426.0,20.0,0.42,455286,1
