match_id,time,adap_ratio,balance_ratio,cc_sum,tank,engage,disengage,adc,mage,assassin,support,mid,top,jungle,bruiser,duelist,poke,hs,bot,win
NA1_5152406140,2025-01-14 03:08:08.815252,0.48,1.0,11.5,1,0,1,1,1,2,2,3,2,2,0,1,0,0,1,0
NA1_5152406140,2025-01-14 03:08:08.815252,0.8,1.0,18.0,1,0,2,1,0,2,2,2,2,1,2,0,2,0,1,1
NA1_5147286491,2025-01-14 03:08:09.737858,0.8,1.0,18.0,1,1,0,1,1,2,1,2,1,2,0,1,1,0,1,0
NA1_5147286491,2025-01-14 03:08:09.737858,0.8199999999999998,0.8,8.0,0,1,1,1,1,1,1,2,1,2,2,1,0,1,1,1
NA1_5146037293,2025-01-14 03:08:10.688677,0.56,1.0,15.5,1,1,1,1,1,3,1,3,1,3,0,0,0,0,1,0
NA1_5146037293,2025-01-14 03:08:10.688677,0.8199999999999998,1.0,13.5,1,1,1,1,0,1,2,1,3,1,2,2,0,1,1,1
NA1_5154578083,2025-01-14 03:08:11.778773,0.8800000000000001,1.0,20.0,1,1,0,1,2,0,2,2,2,1,1,1,1,0,1,0
NA1_5154578083,2025-01-14 03:08:11.778773,0.7999999999999998,1.0,11.5,1,0,1,2,1,1,2,2,1,1,0,1,0,0,1,1
NA1_5154556112,2025-01-14 03:08:12.776772,0.8599999999999999,0.8,22.0,2,2,1,1,1,2,0,1,2,2,2,0,0,0,1,1
NA1_5154556112,2025-01-14 03:08:12.776772,0.8800000000000001,0.8,21.0,3,1,2,1,0,0,2,0,3,2,1,0,0,0,1,0
NA1_5147420820,2025-01-14 03:08:13.896368,0.8399999999999999,1.0,23.5,1,3,1,1,0,1,1,1,1,2,2,1,0,1,1,0
NA1_5147420820,2025-01-14 03:08:13.896368,0.8,0.8,19.0,0,1,0,0,3,2,2,3,1,1,1,1,2,1,1,1
NA1_5139622650,2025-01-14 03:08:14.884642,0.8599999999999999,0.8,11.5,1,1,0,2,1,2,0,2,1,1,1,0,1,0,1,0
NA1_5139622650,2025-01-14 03:08:14.884642,0.96,0.8,16.5,0,1,2,1,1,0,1,2,1,1,2,0,1,0,1,1
NA1_5139588681,2025-01-14 03:08:15.880574,0.8,0.8,16.0,0,2,0,1,2,2,2,2,1,1,1,1,1,0,1,0
NA1_5139588681,2025-01-14 03:08:15.880574,0.94,0.8,6.0,0,1,0,1,1,2,1,2,1,2,1,1,1,1,1,1
NA1_5138804733,2025-01-14 03:08:16.855202,0.8599999999999999,1.0,20.0,2,3,0,1,2,1,2,1,2,1,0,0,0,0,1,0
NA1_5138804733,2025-01-14 03:08:16.855202,0.8599999999999999,1.0,19.0,1,2,1,1,1,1,2,1,2,3,1,1,0,0,1,1
NA1_5153040463,2025-01-14 03:08:17.864530,0.78,1.0,19.0,1,1,0,1,0,2,1,1,2,1,1,0,0,1,1,0
NA1_5153040463,2025-01-14 03:08:17.864530,0.8200000000000001,1.0,19.0,2,3,0,1,1,1,3,1,1,2,1,1,0,0,1,1
NA1_5153016366,2025-01-14 03:08:18.834450,0.8400000000000001,1.0,13.5,1,1,0,2,2,0,2,2,1,1,0,0,2,0,1,0
NA1_5153016366,2025-01-14 03:08:18.834450,0.9200000000000002,0.8,14.5,2,0,0,1,1,0,1,3,3,1,1,1,1,0,1,1
NA1_5152990616,2025-01-14 03:08:19.764693,0.8,1.0,18.5,1,2,0,2,1,2,1,2,1,1,0,0,1,1,1,1
NA1_5152990616,2025-01-14 03:08:19.764693,0.8799999999999999,0.8,21.0,2,2,1,1,1,0,1,1,4,0,1,0,1,0,1,0
NA1_5154971950,2025-01-14 03:08:20.743344,0.52,1.0,13.0,1,1,0,2,0,0,1,1,2,1,1,2,0,0,1,0
NA1_5154971950,2025-01-14 03:08:20.743344,0.9199999999999999,1.0,19.0,3,2,1,1,1,0,3,2,1,1,1,0,0,1,1,1
NA1_5154953323,2025-01-14 03:08:21.724452,0.78,0.8,17.0,2,2,0,1,2,0,0,1,2,2,1,0,0,0,1,0
NA1_5154953323,2025-01-14 03:08:21.724452,0.8599999999999999,1.0,6.0,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1
NA1_5154928191,2025-01-14 03:08:22.762405,0.8599999999999999,1.0,14.0,1,1,1,1,0,2,1,2,1,1,2,1,0,0,1,1
NA1_5154928191,2025-01-14 03:08:22.762405,0.5800000000000001,1.0,16.5,1,1,1,1,1,1,1,1,2,2,2,0,0,0,1,0
NA1_5155246614,2025-01-14 03:08:23.736203,0.96,0.6,14.0,0,1,0,1,3,2,1,3,0,1,1,1,0,0,1,0
NA1_5155246614,2025-01-14 03:08:23.736203,0.8400000000000001,1.0,18.5,1,3,2,2,0,1,3,2,1,1,0,0,0,1,1,1
NA1_5155213260,2025-01-14 03:08:24.734530,0.76,0.6,11.5,0,0,1,1,3,2,1,3,0,1,0,0,1,1,1,1
NA1_5155213260,2025-01-14 03:08:24.734530,0.8599999999999999,1.0,16.5,1,1,0,1,1,1,2,1,1,1,1,1,0,1,1,0
NA1_5155167524,2025-01-14 03:08:25.711547,0.8,0.6,16.5,0,0,1,0,2,2,1,3,1,1,1,0,0,1,0,0
NA1_5155167524,2025-01-14 03:08:25.711547,0.9199999999999999,1.0,15.0,1,2,0,1,1,1,1,2,1,2,2,1,2,0,1,1
NA1_5142866522,2025-01-14 03:08:26.670552,0.98,1.0,8.0,2,2,0,2,2,0,2,2,1,1,0,0,1,0,2,1
NA1_5142866522,2025-01-14 03:08:26.670552,0.8,0.8,16.0,2,1,1,1,1,1,1,1,2,0,1,1,0,0,1,0
NA1_5142854176,2025-01-14 03:08:27.676123,0.8199999999999998,1.0,12.5,1,1,1,1,1,1,1,1,1,1,1,1,1,0,2,1
NA1_5142854176,2025-01-14 03:08:27.676123,0.98,1.0,13.0,1,0,1,0,2,3,2,2,1,2,0,0,1,2,1,0
NA1_5135475412,2025-01-14 03:08:28.759775,0.7,1.0,11.5,1,0,1,1,1,1,2,2,2,2,0,1,0,0,1,1
NA1_5135475412,2025-01-14 03:08:28.759775,1.0,1.0,12.0,1,2,1,1,2,1,2,1,2,2,1,1,1,1,1,0
NA1_5145244247,2025-01-14 03:08:29.836862,0.9200000000000002,0.8,16.5,0,1,0,2,1,0,1,1,2,1,1,0,0,1,1,1
NA1_5145244247,2025-01-14 03:08:29.836862,1.0,1.0,13.5,1,2,1,1,3,1,1,3,2,1,2,1,2,1,1,0
NA1_5145214128,2025-01-14 03:08:30.858318,0.8400000000000001,1.0,12.5,1,2,0,1,1,2,2,3,1,1,2,0,1,0,1,0
NA1_5145214128,2025-01-14 03:08:30.858318,0.8200000000000001,0.8,14.0,0,0,1,1,3,0,1,2,2,1,1,2,0,1,1,1
NA1_5136156538,2025-01-14 03:08:31.917573,0.8999999999999999,0.6,14.5,0,0,0,1,1,2,1,2,2,1,3,0,2,0,1,1
NA1_5136156538,2025-01-14 03:08:31.917573,0.8999999999999999,1.0,21.0,1,2,0,1,1,0,1,1,2,1,2,1,0,1,1,0
NA1_5150875924,2025-01-14 03:08:32.908222,0.9000000000000001,1.0,12.5,1,2,0,2,1,1,2,2,2,2,2,0,1,0,1,0
NA1_5150875924,2025-01-14 03:08:32.908222,0.8800000000000001,1.0,18.5,1,2,1,1,1,1,1,2,2,1,0,0,1,0,1,1
NA1_5150284759,2025-01-14 03:08:33.940265,1.0,0.8,10.5,1,0,0,1,2,1,1,2,1,1,2,0,1,0,1,1
NA1_5150284759,2025-01-14 03:08:33.940265,0.8200000000000001,1.0,24.5,1,3,2,1,1,0,3,3,2,1,0,1,0,1,1,0
NA1_5150240385,2025-01-14 03:08:34.986606,0.72,0.8,22.5,1,1,0,1,2,0,1,1,2,0,0,0,2,1,1,1
NA1_5150240385,2025-01-14 03:08:34.986606,0.8999999999999999,0.8,17.5,1,1,0,2,1,2,1,1,0,2,0,0,1,0,1,0
NA1_5151919266,2025-01-14 03:08:35.978485,0.94,0.8,10.0,0,1,0,2,3,1,2,3,1,1,0,0,2,0,2,1
NA1_5151919266,2025-01-14 03:08:35.978485,0.8200000000000001,0.8,7.5,1,1,0,1,3,2,1,4,0,2,0,0,1,0,1,0
NA1_5146573456,2025-01-14 03:08:37.075663,0.8,0.8,14.5,2,2,1,2,1,1,2,2,0,2,1,0,0,0,1,1
NA1_5146573456,2025-01-14 03:08:37.075663,0.8400000000000001,0.8,8.5,2,0,1,0,1,2,2,2,3,2,1,0,1,0,0,0
NA1_5146099236,2025-01-14 03:08:38.078656,0.8200000000000001,0.6,11.5,0,0,0,1,2,2,1,3,1,2,0,0,2,0,1,1
NA1_5146099236,2025-01-14 03:08:38.078656,0.8400000000000001,1.0,16.0,1,2,0,1,1,1,1,1,1,2,1,1,1,0,1,0
NA1_5152548310,2025-01-14 03:08:39.028680,0.8,1.0,11.5,1,1,0,1,1,2,1,2,2,2,1,0,2,0,1,1
NA1_5152548310,2025-01-14 03:08:39.028680,0.78,1.0,19.5,1,1,0,1,1,0,1,2,2,1,1,0,0,1,1,0
NA1_5152504068,2025-01-14 03:08:40.021864,0.8200000000000001,0.8,11.5,0,0,1,0,2,2,2,2,1,2,2,0,1,1,1,0
NA1_5152504068,2025-01-14 03:08:40.021864,0.8800000000000001,1.0,17.5,1,0,1,1,2,1,2,2,2,1,1,0,2,1,1,1
NA1_5152463154,2025-01-14 03:08:41.042482,0.8199999999999998,0.8,13.5,0,0,1,1,2,1,1,3,1,1,0,2,1,1,1,1
NA1_5152463154,2025-01-14 03:08:41.042482,0.8999999999999999,1.0,16.5,2,2,0,2,1,0,1,2,2,1,1,0,1,0,2,0
NA1_5151509403,2025-01-14 03:08:42.090585,0.8799999999999999,1.0,13.5,1,0,1,1,2,1,2,1,1,1,2,0,1,1,1,1
NA1_5151509403,2025-01-14 03:08:42.090585,0.8199999999999998,0.6,13.5,0,0,0,1,3,1,2,3,1,1,0,1,3,0,1,0
NA1_5151468834,2025-01-14 03:08:43.071625,0.8800000000000001,0.6,15.5,0,0,0,1,1,1,1,3,2,1,1,2,1,1,2,0
NA1_5151468834,2025-01-14 03:08:43.071625,0.56,1.0,17.5,2,1,1,1,1,0,2,1,2,2,2,1,1,0,1,1
NA1_5150975585,2025-01-14 03:08:44.062622,0.78,1.0,13.5,2,2,1,1,1,0,2,1,3,1,2,1,2,0,1,1
NA1_5150975585,2025-01-14 03:08:44.062622,0.9199999999999999,1.0,10.0,1,2,0,2,1,1,1,2,2,2,1,1,0,0,1,0
NA1_5123397081,2025-01-14 03:08:45.065645,0.8999999999999999,1.0,16.5,1,1,0,1,1,0,1,1,1,1,1,0,0,0,1,0
NA1_5123397081,2025-01-14 03:08:45.065645,0.8400000000000001,1.0,17.0,1,3,0,1,1,2,1,1,1,1,1,1,0,0,1,1
NA1_5123376809,2025-01-14 03:08:46.042827,0.8599999999999999,1.0,15.0,1,1,0,2,1,1,1,1,1,2,1,0,1,1,2,0
NA1_5123376809,2025-01-14 03:08:46.042827,0.9199999999999999,0.8,18.0,0,0,2,2,2,0,2,2,1,1,0,0,1,1,1,1
NA1_5123353820,2025-01-14 03:08:46.949754,0.96,0.8,15.5,1,2,0,1,1,1,2,2,1,0,1,1,0,0,1,1
NA1_5123353820,2025-01-14 03:08:46.949754,0.8800000000000001,0.6,15.5,0,0,0,1,2,1,3,2,1,1,2,1,2,1,2,0
NA1_5154913412,2025-01-14 03:08:47.921907,0.6399999999999999,1.0,19.0,1,0,2,1,1,1,2,1,2,2,1,0,1,1,1,0
NA1_5154913412,2025-01-14 03:08:47.921907,0.56,1.0,25.0,2,2,0,1,2,1,1,1,1,1,0,0,1,0,1,1
NA1_5154870475,2025-01-14 03:08:48.841391,0.94,0.8,16.5,2,1,1,0,2,1,0,1,3,3,1,0,2,0,0,1
NA1_5154870475,2025-01-14 03:08:48.841391,0.9199999999999999,0.8,17.5,2,0,1,0,2,0,2,3,2,2,1,1,1,0,0,0
NA1_5154195095,2025-01-14 03:08:49.752920,0.9199999999999999,1.0,15.5,1,1,1,1,2,0,3,1,1,1,2,0,0,1,1,0
NA1_5154195095,2025-01-14 03:08:49.752920,0.74,1.0,18.5,1,2,1,1,2,0,1,2,1,3,1,1,1,0,1,1
NA1_5152948623,2025-01-14 03:08:50.753044,0.8399999999999999,0.8,13.0,0,1,0,1,2,2,1,2,1,1,1,1,1,0,1,1
NA1_5152948623,2025-01-14 03:08:50.753044,0.8999999999999999,0.6,14.0,0,0,0,1,1,1,2,1,2,1,2,1,0,1,1,0
NA1_5150512426,2025-01-14 03:08:51.713872,0.8199999999999998,1.0,18.5,1,1,0,1,1,1,2,2,2,1,1,1,1,0,1,0
NA1_5150512426,2025-01-14 03:08:51.713872,0.8599999999999999,0.8,15.0,0,0,1,1,1,1,1,3,2,2,1,2,0,1,1,1
NA1_5150494459,2025-01-14 03:08:52.716475,0.8800000000000001,0.8,18.0,1,2,0,1,1,0,1,2,2,1,2,1,0,0,0,1
NA1_5150494459,2025-01-14 03:08:52.716475,0.78,0.6,15.0,0,0,0,1,1,2,1,3,2,1,2,1,1,0,1,0
NA1_5154152951,2025-01-14 03:08:53.641665,0.8199999999999998,0.8,14.5,1,2,0,2,2,1,2,2,0,1,0,0,1,0,2,1
NA1_5154152951,2025-01-14 03:08:53.641665,0.6399999999999999,0.8,9.5,0,1,0,2,0,3,2,1,1,2,0,0,1,0,2,0
NA1_5153253633,2025-01-14 03:08:54.597824,0.6600000000000001,1.0,13.5,1,1,1,1,2,1,2,1,1,1,1,0,1,1,1,0
NA1_5153253633,2025-01-14 03:08:54.597824,0.8400000000000001,1.0,16.0,1,1,1,1,1,2,1,2,1,1,1,0,0,1,1,1
NA1_5150694309,2025-01-14 03:08:55.554022,0.8599999999999999,1.0,13.5,1,1,1,2,1,1,1,2,2,1,0,0,1,0,1,1
NA1_5150694309,2025-01-14 03:08:55.554022,0.8,1.0,17.5,2,1,1,1,0,1,1,2,2,1,1,1,0,0,1,0
NA1_5154994594,2025-01-14 03:08:56.509472,0.8799999999999999,1.0,13.5,1,1,0,1,2,1,1,3,1,2,0,0,1,0,1,1
NA1_5154994594,2025-01-14 03:08:56.509472,0.8400000000000001,1.0,14.5,1,0,1,1,2,1,2,2,2,1,0,0,2,0,1,0
NA1_5154969469,2025-01-14 03:08:57.421017,0.7600000000000002,0.8,14.5,1,0,0,2,1,0,1,1,2,1,2,1,1,0,2,0
NA1_5154969469,2025-01-14 03:08:57.421017,0.8199999999999998,0.8,19.0,2,1,1,0,1,0,2,3,3,1,1,1,1,0,0,1
NA1_5154948608,2025-01-14 03:09:36.596740,0.8999999999999999,1.0,14.5,2,1,0,1,1,1,2,2,1,1,1,0,1,0,1,0
NA1_5154948608,2025-01-14 03:09:36.596740,0.28,0.8,18.0,2,0,1,0,3,0,2,2,3,1,1,0,2,0,0,1
NA1_5136658976,2025-01-14 03:09:37.528228,0.8400000000000001,1.0,14.5,1,1,0,1,1,1,1,2,1,2,3,0,1,0,1,1
NA1_5136658976,2025-01-14 03:09:37.528228,0.56,1.0,13.0,1,1,0,2,0,1,1,2,2,1,1,1,0,1,2,0
NA1_5136627449,2025-01-14 03:09:38.499002,0.9600000000000002,1.0,17.0,1,3,0,1,1,2,1,2,1,2,1,0,0,0,1,1
NA1_5136627449,2025-01-14 03:09:38.499002,0.7799999999999998,1.0,12.0,1,0,1,1,1,2,1,2,1,1,2,0,0,1,1,0
NA1_5136616924,2025-01-14 03:09:39.500461,0.94,1.0,14.0,2,2,0,1,1,2,1,1,1,1,1,1,0,0,1,1
NA1_5136616924,2025-01-14 03:09:39.500461,0.6200000000000001,0.6,14.0,0,1,0,1,1,3,0,1,2,2,2,0,1,0,1,0
NA1_5153686761,2025-01-14 03:09:40.465999,0.6000000000000001,0.8,16.0,2,0,1,0,2,1,2,3,2,2,1,0,1,0,0,1
NA1_5153686761,2025-01-14 03:09:40.465999,0.8799999999999999,0.6,13.5,0,0,1,0,2,1,1,2,2,1,1,2,0,1,0,0
NA1_5153638998,2025-01-14 03:09:41.518614,0.9199999999999999,1.0,20.0,2,1,0,1,1,0,1,1,3,1,2,0,0,1,1,0
NA1_5153638998,2025-01-14 03:09:41.518614,0.8399999999999999,1.0,13.0,2,1,0,1,1,2,1,2,2,2,1,0,0,0,1,1
NA1_5153608247,2025-01-14 03:09:42.545078,0.8400000000000001,0.8,19.0,2,0,1,0,2,0,1,2,3,2,2,1,0,0,0,1
NA1_5153608247,2025-01-14 03:09:42.545078,0.94,1.0,11.5,1,2,0,1,3,0,2,4,2,1,0,2,1,0,1,0
NA1_5140859437,2025-01-14 03:09:43.659575,0.94,1.0,14.5,2,2,0,1,2,0,2,2,2,1,2,0,2,0,1,0
NA1_5140859437,2025-01-14 03:09:43.659575,0.74,1.0,12.0,2,0,2,1,0,2,2,1,1,1,0,1,0,1,1,1
NA1_5140809515,2025-01-14 03:09:44.708765,0.8200000000000001,1.0,13.0,1,0,1,2,2,0,2,2,1,1,0,0,2,0,1,0
NA1_5140809515,2025-01-14 03:09:44.708765,0.8400000000000001,0.8,14.5,2,2,0,1,1,1,0,1,2,2,2,0,0,0,1,1
NA1_5128475487,2025-01-14 03:09:45.711818,0.8200000000000001,0.6,10.0,0,0,0,1,2,2,2,2,2,1,1,1,1,0,1,0
NA1_5128475487,2025-01-14 03:09:45.711818,0.94,1.0,22.0,2,2,1,1,1,0,1,2,2,2,0,1,1,0,1,1
NA1_5153522145,2025-01-14 03:09:46.735463,0.8400000000000001,1.0,14.0,1,0,1,2,1,1,1,2,2,1,0,2,0,0,1,1
NA1_5153522145,2025-01-14 03:09:46.735463,0.54,0.8,17.0,2,2,1,0,3,0,2,3,1,1,0,0,1,0,0,0
NA1_5153509009,2025-01-14 03:09:47.720146,0.8599999999999999,1.0,22.0,1,3,1,1,1,1,2,3,2,1,2,1,2,0,1,0
NA1_5153509009,2025-01-14 03:09:47.720146,0.6400000000000001,1.0,16.5,1,3,0,3,1,2,2,2,1,1,0,0,0,0,2,1
NA1_5147901311,2025-01-14 03:09:48.863758,0.6400000000000001,0.8,13.0,0,0,1,2,0,1,2,1,3,1,2,0,0,1,1,1
NA1_5147901311,2025-01-14 03:09:48.863758,0.8800000000000001,0.6,14.5,0,1,0,0,2,0,1,3,2,1,2,2,1,0,0,0
NA1_5151993783,2025-01-14 03:09:49.829795,0.8599999999999999,0.8,17.0,0,1,0,2,3,0,1,2,1,1,1,2,1,0,2,1
NA1_5151993783,2025-01-14 03:09:49.829795,0.8600000000000001,0.4,13.0,2,1,1,0,0,3,1,2,2,2,2,0,0,0,0,0
NA1_5133554798,2025-01-14 03:09:50.828578,0.8799999999999999,1.0,24.5,2,3,0,1,0,0,1,2,3,1,1,1,0,0,1,0
NA1_5133554798,2025-01-14 03:09:50.828578,0.8,1.0,20.0,3,4,1,1,1,0,1,1,3,2,2,1,0,0,1,1
NA1_5133520564,2025-01-14 03:09:51.820720,0.78,1.0,17.5,3,2,1,1,1,0,2,2,2,1,1,0,1,0,1,1
NA1_5133520564,2025-01-14 03:09:51.820720,0.8599999999999999,1.0,10.5,1,0,1,1,2,0,1,2,1,1,1,2,0,0,1,0
NA1_5150100020,2025-01-14 03:09:52.900692,0.8599999999999999,0.8,17.0,2,2,0,1,0,1,1,0,2,1,3,1,0,0,1,1
NA1_5150100020,2025-01-14 03:09:52.900692,0.8600000000000001,1.0,19.0,1,2,2,1,1,1,2,2,1,1,1,1,0,1,1,0
NA1_5146708579,2025-01-14 03:09:53.883329,0.52,0.8,17.5,0,1,0,1,1,0,1,3,2,1,1,2,2,1,2,0
NA1_5146708579,2025-01-14 03:09:53.883329,0.8600000000000001,1.0,20.0,1,3,1,1,0,2,2,2,2,2,1,1,0,1,1,1
NA1_5146668578,2025-01-14 03:09:54.866443,0.8400000000000001,0.8,18.5,3,2,2,2,1,1,2,3,0,1,0,0,0,0,1,1
NA1_5146668578,2025-01-14 03:09:54.866443,0.72,0.6,15.0,0,1,0,1,3,1,2,3,0,1,0,0,2,0,1,0
NA1_5155239846,2025-01-14 03:09:55.856525,0.8599999999999999,1.0,9.0,2,0,1,2,1,1,1,1,1,1,1,0,0,0,1,0
NA1_5155239846,2025-01-14 03:09:55.856525,0.8599999999999999,1.0,17.5,2,1,1,1,2,0,1,2,2,1,1,0,2,0,1,1
NA1_5154973420,2025-01-14 03:09:56.801744,0.8799999999999999,1.0,21.5,2,3,0,1,1,1,1,1,3,2,1,1,0,0,1,0
NA1_5154973420,2025-01-14 03:09:56.801744,0.5,0.8,10.5,0,1,0,3,0,1,1,1,2,1,1,1,0,0,2,1
NA1_5154955762,2025-01-14 03:09:57.728439,0.8199999999999998,0.8,17.5,0,1,0,1,2,3,2,2,2,2,2,2,0,0,1,0
NA1_5154955762,2025-01-14 03:09:57.728439,0.8199999999999998,1.0,21.0,1,2,0,1,2,2,1,3,1,1,1,0,1,0,1,1
NA1_5154655593,2025-01-14 03:09:58.664057,0.8400000000000003,0.8,19.5,1,3,0,1,1,1,2,0,1,2,1,0,1,1,1,0
NA1_5154655593,2025-01-14 03:09:58.664057,0.43999999999999995,1.0,18.5,2,2,1,1,2,1,2,2,1,1,0,0,1,1,1,1
NA1_5152143586,2025-01-14 03:09:59.600676,0.8,0.8,12.5,0,1,0,1,2,2,1,3,2,1,2,0,1,0,1,0
NA1_5152143586,2025-01-14 03:09:59.600676,0.78,0.8,10.5,1,0,0,1,1,2,1,2,1,1,3,0,2,0,1,1
NA1_5152123119,2025-01-14 03:10:00.555823,0.52,1.0,18.0,1,2,0,1,3,2,1,3,1,1,0,0,0,0,1,0
NA1_5152123119,2025-01-14 03:10:00.555823,0.8599999999999999,1.0,25.5,2,2,2,1,0,1,2,2,2,1,2,0,0,1,1,1
NA1_5151849388,2025-01-14 03:10:01.526638,0.8799999999999999,1.0,21.0,2,2,1,1,1,1,2,1,1,1,0,0,1,0,1,0
NA1_5151849388,2025-01-14 03:10:01.526638,0.52,1.0,25.0,2,1,1,1,2,0,2,2,2,2,0,0,0,0,1,1
NA1_5150823047,2025-01-14 03:10:02.493438,0.8799999999999999,1.0,19.5,1,0,2,1,0,2,2,3,2,1,1,0,0,1,1,0
NA1_5150823047,2025-01-14 03:10:02.493438,0.98,1.0,16.5,1,1,0,1,0,1,1,2,2,1,2,0,0,1,1,1
NA1_5150786775,2025-01-14 03:10:03.515625,0.8599999999999999,1.0,14.0,2,0,1,2,1,1,1,1,1,1,1,0,0,0,1,1
NA1_5150786775,2025-01-14 03:10:03.515625,0.8,1.0,20.5,3,3,1,1,2,0,2,2,3,1,2,0,1,0,1,0
NA1_5151799493,2025-01-14 03:10:04.520673,0.8799999999999999,0.8,19.0,2,3,1,0,1,2,2,2,3,2,2,0,0,0,0,1
NA1_5151799493,2025-01-14 03:10:04.520673,0.6400000000000001,0.8,18.5,2,1,0,0,1,2,2,2,2,2,2,1,1,0,0,0
NA1_5151795842,2025-01-14 03:10:05.520773,0.5,0.8,21.0,3,3,1,0,1,0,1,1,3,2,2,1,1,0,0,1
NA1_5151795842,2025-01-14 03:10:05.520773,0.7600000000000002,0.8,18.0,1,2,0,0,2,3,3,4,1,2,1,1,2,0,0,0
NA1_5148035293,2025-01-14 03:10:06.496059,0.8600000000000001,1.0,14.5,1,0,2,2,2,0,1,1,1,1,1,1,0,1,2,0
NA1_5148035293,2025-01-14 03:10:06.496059,0.8600000000000001,1.0,17.5,2,1,1,1,2,0,1,1,3,3,2,1,0,0,1,1
NA1_5151411200,2025-01-14 03:10:07.435812,0.8799999999999999,1.0,20.5,1,2,3,1,0,1,4,1,1,1,1,0,0,2,1,1
NA1_5151411200,2025-01-14 03:10:07.435812,0.8400000000000001,1.0,19.5,2,2,0,1,1,0,1,1,2,1,1,1,0,0,1,0
NA1_5151387738,2025-01-14 03:10:08.351937,0.8199999999999998,0.8,19.5,1,1,0,1,1,1,2,2,2,0,1,1,0,0,1,1
NA1_5151387738,2025-01-14 03:10:08.351937,0.76,0.6,10.0,1,0,0,2,2,1,1,2,1,0,1,0,2,0,2,0
NA1_5145523181,2025-01-14 03:10:09.301838,0.96,0.8,15.0,0,0,1,1,1,0,1,2,2,1,2,0,0,1,1,1
NA1_5145523181,2025-01-14 03:10:09.301838,0.78,1.0,17.0,1,2,1,1,3,0,2,1,2,2,2,1,0,1,1,0
NA1_5154638460,2025-01-14 03:10:10.492873,0.94,1.0,17.0,2,2,1,1,1,1,2,1,1,2,1,0,0,0,1,0
NA1_5154638460,2025-01-14 03:10:10.492873,0.8799999999999999,1.0,14.0,1,1,2,1,1,0,1,2,1,1,1,0,1,0,1,1
NA1_5154607729,2025-01-14 03:10:11.415187,0.6799999999999999,0.8,16.5,1,0,0,1,2,1,1,3,1,1,1,0,1,0,1,0
NA1_5154607729,2025-01-14 03:10:11.415187,0.8,0.6,12.5,0,0,0,1,3,1,1,2,2,1,1,0,2,1,2,1
NA1_5154073917,2025-01-14 03:10:12.348908,0.8799999999999999,1.0,24.0,1,4,0,1,0,1,2,1,2,1,2,1,0,0,1,1
NA1_5154073917,2025-01-14 03:10:12.348908,0.8800000000000001,1.0,11.5,1,1,2,1,3,0,1,2,2,1,0,0,1,1,1,0
NA1_5145182454,2025-01-14 03:10:13.279954,0.8,0.6,10.5,0,0,0,2,2,0,1,2,1,1,1,1,1,0,1,0
NA1_5145182454,2025-01-14 03:10:13.279954,0.8000000000000003,1.0,13.0,1,1,0,2,1,1,1,1,1,1,1,1,1,1,2,1
NA1_5145161026,2025-01-14 03:10:14.269322,0.8999999999999999,1.0,13.5,2,2,0,1,0,2,1,1,3,1,1,0,0,0,1,0
NA1_5145161026,2025-01-14 03:10:14.269322,0.43999999999999995,1.0,20.0,1,2,0,1,3,0,2,2,1,1,0,0,1,0,1,1
NA1_5145088682,2025-01-14 03:10:15.221086,0.7400000000000002,0.6,14.5,0,0,1,0,3,1,3,3,1,1,0,0,2,1,0,0
NA1_5145088682,2025-01-14 03:10:15.221086,0.8599999999999999,1.0,16.5,1,2,1,2,1,1,2,1,1,2,1,1,0,0,2,1
NA1_5148878396,2025-01-14 03:10:16.147433,0.8400000000000001,1.0,23.0,1,1,1,1,0,1,2,1,2,1,2,1,0,1,1,1
NA1_5148878396,2025-01-14 03:10:16.147433,0.6199999999999999,1.0,13.5,1,1,1,1,0,1,1,1,2,1,1,2,1,1,1,0
NA1_5148861953,2025-01-14 03:10:17.078787,0.94,0.8,17.0,0,0,1,1,2,1,4,2,2,1,1,0,2,2,2,1
NA1_5148861953,2025-01-14 03:10:17.078787,0.31999999999999984,0.8,13.0,3,3,0,1,0,1,0,0,4,2,3,1,0,0,1,0
NA1_5148841188,2025-01-14 03:10:18.077757,0.8999999999999999,1.0,11.0,2,1,0,1,2,0,1,2,2,1,2,1,2,0,1,1
NA1_5148841188,2025-01-14 03:10:18.077757,0.8400000000000001,0.8,17.0,2,1,1,1,0,1,1,1,3,0,1,1,0,0,1,0
NA1_5154166487,2025-01-14 03:10:19.022603,0.8399999999999999,0.8,9.5,0,0,1,1,2,2,2,2,1,2,1,0,1,1,1,1
NA1_5154166487,2025-01-14 03:10:19.022603,0.7200000000000002,1.0,16.5,2,1,1,1,3,0,1,2,2,1,1,0,1,1,1,0
NA1_5147593969,2025-01-14 03:10:19.993604,0.52,1.0,14.5,1,1,1,1,0,1,1,3,2,1,1,3,0,0,1,0
NA1_5147593969,2025-01-14 03:10:19.993604,0.8599999999999999,0.8,10.5,1,0,0,1,1,2,1,2,3,2,1,0,1,0,1,1
NA1_5139901320,2025-01-14 03:10:20.977153,0.76,0.6,12.5,0,0,2,1,2,0,2,1,2,0,0,0,1,2,1,0
NA1_5139901320,2025-01-14 03:10:20.977153,0.8,1.0,15.5,2,1,1,1,2,1,2,1,2,1,1,0,0,0,1,1
